name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Plekhd1	118.073531069109	-0.823621694528991	0.339187704110071	-2.42821801777848	0.0151732190901442	0.999870748271689
Hs3st1	136.189558419658	0.131521745376196	0.270532227434741	0.486159252164964	0.626854259352446	0.999870748271689
Dse	99.0612954163592	-0.1510203379074	0.343683122156797	-0.439417382383127	0.66035913371296	0.999870748271689
Tmem267	151.298540841025	-0.171190074448692	0.39693758431729	-0.431277060203632	0.666266928132446	0.999870748271689
E2f1	110.395500266269	-0.00466842308442567	0.313208892666751	-0.0149051422029476	0.988107857494193	0.999870748271689
Zfp14	119.135002761802	-0.31349625994496	0.340968383239635	-0.919429118225994	0.357871164743003	0.999870748271689
Fxn	120.991467214291	0.143584854615769	0.258936985321381	0.554516591894195	0.579225353789059	0.999870748271689
Gpr17	129.559885743618	-0.798215089986533	0.404173927148302	-1.97492969330911	0.0482761271646859	0.999870748271689
Dsel	90.6762182507915	0.306467224761063	0.360742444492798	0.849545789356597	0.395577662378712	0.999870748271689
4930522L14Rik	92.9504989125747	0.13172792964874	0.359288120709785	0.366635917125529	0.713890613131415	0.999870748271689
Cdk5rap1	108.824396864119	0.273405306924474	0.296923295604644	0.920794396976233	0.357157780838068	0.999870748271689
Dnah7b	123.387214120791	0.0483001151419271	0.408843128292802	0.118138503008753	0.905957916062703	0.999870748271689
Bhlhe41	119.181344003778	-0.0367367539356768	0.383584977631898	-0.0957721393639424	0.923701545187961	0.999870748271689
Ttc6	114.712228808507	-0.514250125077527	0.300059837644502	-1.71382524603905	0.0865608253353394	0.999870748271689
Rad51b	91.2921506309928	-0.142917947230491	0.306982160335802	-0.465557826142586	0.641532036494274	0.999870748271689
Sec14l2	80.5253343292393	-0.214237168958682	0.381676356824257	-0.561305842314271	0.57458905950122	0.999870748271689
Rgs1	186.331421558709	0.91881555037995	0.301884734168606	3.04359726208209	0.00233767860954768	0.992088287910258
Nkx3-2	129.018453468249	0.0789940686901333	0.569291574789075	0.138758541647838	0.889640955948091	0.999870748271689
Snph	152.442273779622	0.0632102046515212	0.459940869877237	0.137431154288143	0.89069000711063	0.999870748271689
Atp10a	111.015674066264	0.0761994972622066	0.317540835121629	0.239967553253489	0.810355410498452	0.999870748271689
Tmem184c	149.102943305909	0.0021790309907593	0.334367738133676	0.00651686972828745	0.994800327063726	0.999915897875928
Pla2r1	164.069588634214	-0.079398139892643	0.357902692198362	-0.221842812650981	0.824436250057864	0.999870748271689
P3h4	117.652545596906	0.217424736083059	0.375342909076746	0.579269598079986	0.562407275855811	0.999870748271689
Gm14137	148.133854000857	-0.902225815330305	0.457791507652196	-1.97082252564581	0.0487441792323642	0.999870748271689
Gprc5b	115.692317375456	0.491815959707259	0.411017616043354	1.19658121820108	0.2314698246701	0.999870748271689
Eva1b	143.447910605594	-0.757105039429948	0.439293796580579	-1.72345943722215	0.084805474388605	0.999870748271689
Plk4	124.613936277738	0.239973480625564	0.355703039781803	0.674645571690279	0.499900972363641	0.999870748271689
Gbgt1	161.517024081323	-0.223435471697718	0.393073546148835	-0.568431719424629	0.569741857368325	0.999870748271689
Intu	134.708890608044	0.385180248536575	0.298023142805091	1.29245079731438	0.196201074807711	0.999870748271689
Dnase2a	138.346746025041	-0.12970184175548	0.306341357662026	-0.423389916220764	0.672010800800146	0.999870748271689
Lsm2	119.651379213279	0.00491402841735958	0.29537089294712	0.0166368065868945	0.98672636120641	0.999870748271689
Tnfsf13b	136.98431130766	-0.00311657156447359	0.339898674398638	-0.00916911950300349	0.992684203622397	0.999870748271689
Lxn	119.15042885844	-0.125739297186125	0.307261578314084	-0.409225578661819	0.682374124776532	0.999870748271689
Ift74	93.3005441955431	0.0666284787794658	0.290871291550572	0.229065159453461	0.818818272261327	0.999870748271689
Il6ra	93.5250814458034	0.138470806824071	0.320145971285084	0.432523971075572	0.665360633879247	0.999870748271689
Smim8	98.6022779795718	0.352913695820277	0.314294806250341	1.12287473035484	0.261490701083661	0.999870748271689
Nod2	117.374238252039	-0.134424944973073	0.296661553260353	-0.453125602208049	0.650458300716553	0.999870748271689
Rpp30	91.1206276939999	0.27436850296736	0.310641347160439	0.883232401209148	0.377110718664517	0.999870748271689
Xrcc4	87.7011167623946	0.193884406549347	0.357679224331335	0.542062253998132	0.587775620436293	0.999870748271689
Zfp605	97.564602567898	0.286815212601424	0.313178177206946	0.915821195331559	0.359760684743362	0.999870748271689
Zfp442	91.0795896123217	0.0990681854301493	0.34061217694739	0.290853328609714	0.77116349719654	0.999870748271689
4831440E17Rik	96.9818058076457	-0.16913098786833	0.325027958867326	-0.520358274585751	0.60281388633756	0.999870748271689
Sstr2	59.9611847153574	-0.372536633863081	0.458023539739863	-0.81335695993849	0.416013428347666	0.999870748271689
Cybrd1	73.1454315705086	-0.194134715960136	0.395503414947556	-0.490854714834457	0.623529208179223	0.999870748271689
Rassf10	62.2286238579897	-0.0442548051097965	0.474752276852754	-0.0932166253170437	0.925731466803901	0.999870748271689
Ighv2-2	28.331374589843	-1.5943427071314	0.862229906736199	-1.84909232987113	0.064444481740003	0.999870748271689
Scg2	256.246533447684	1.41253485536908	0.50583813527831	2.79246414387463	0.00523082645418121	0.999870748271689
Sulf1	124.665980559026	0.242420161878189	0.272444604092714	0.889796157591336	0.373575350163269	0.999870748271689
Slc7a14	142.211252015922	0.716416122322306	0.405984705649334	1.76463820521629	0.077624590207842	0.999870748271689
Gfra1	172.806376912125	1.14325232267175	0.661914271180116	1.72719092554609	0.0841333800261725	0.999870748271689
Enpp2	102.080591465511	0.78921795480765	0.340348371047775	2.31885333365344	0.0204029901965449	0.999870748271689
Arhgap33	199.866953480959	-0.407510621468404	0.424430243828187	-0.960135681644233	0.33698693234511	0.999870748271689
Trib2	130.568579884438	-0.476330524398961	0.339996040143433	-1.40098844738902	0.161217527779457	0.999870748271689
Serpina3g	192.902978149024	-0.111767247157972	0.592317800087936	-0.188694729655903	0.850332082511104	0.999870748271689
Ccdc92	133.314669369345	0.124244225951955	0.279172686328991	0.4450443472308	0.656287706068509	0.999870748271689
LOC118567453	149.159141225808	-0.686896429839077	0.402820127870297	-1.70521873738208	0.0881536366831936	0.999870748271689
Mis18a	122.764193815203	0.412757723400623	0.339920211632241	1.21427826082664	0.224641484161167	0.999870748271689
Fam234b	121.267398546442	0.173348338715581	0.279910808151272	0.619298482471953	0.535719743991663	0.999870748271689
Dync2h1	109.286942733001	0.0639995149148852	0.327180645909072	0.195609109875868	0.844916129381584	0.999870748271689
Zfp688	125.707484404085	-0.382454339916361	0.301551476540712	-1.26828873233763	0.204694859401117	0.999870748271689
Chst1	123.767287400529	-0.510152911036798	0.353097386410796	-1.44479378967502	0.148515816007492	0.999870748271689
Mdm1	106.671246313832	-0.19355106588346	0.304717342038308	-0.635182312200423	0.525309517844756	0.999870748271689
Smim5	81.5405610254858	-0.492152476021329	0.377026651169449	-1.30535195454959	0.191773030434136	0.999870748271689
Skp2	82.7219807525798	-0.0195230522375065	0.360988318807493	-0.0540822270980955	0.956869652243064	0.999870748271689
BC048403	101.223841214662	0.134435232970631	0.303105411671986	0.443526337022692	0.657385073690963	0.999870748271689
9330133O14Rik	121.738973218144	-0.106862285372887	0.290967146525773	-0.367265812133264	0.7134207528788	0.999870748271689
P2ry4	108.798469252804	0.0764906610441857	0.426342881909881	0.179411136645537	0.857614887484672	0.999870748271689
Mex3a	70.5102219447122	-0.127256360893109	0.387506247939388	-0.328398216983109	0.742610590949937	0.999870748271689
4930597O21Rik	63.529678947665	-0.190627018289972	0.503161849524527	-0.378858251018253	0.704793127978177	0.999870748271689
Acox2	58.7185479610653	-0.132466251942639	0.513448439432182	-0.257993289626379	0.796412086070037	0.999870748271689
Gadd45g	150.698443641305	0.168349220353542	0.301939348940259	0.557559724972618	0.577145064913447	0.999870748271689
Fabp4	257.696257349115	0.162159036787975	0.617210659801766	0.262728833685499	0.792759591212403	0.999870748271689
Rdh18-ps	142.512190609024	-0.50035136877988	0.35067245007222	-1.42683398332784	0.153627753227815	0.999870748271689
Rtl8b	157.603408572974	-0.0850833867646726	0.500914993952765	-0.169855939214899	0.865123432916786	0.999870748271689
Ank1	136.643741953758	0.726763143570691	0.488003937322128	1.48925672108043	0.136419779601388	0.999870748271689
Pla2g2f	73.6248396840179	0.259288064586266	0.467422753985995	0.554718533437152	0.5790871973596	0.999870748271689
Slirp	140.789783238115	-0.0593425429480438	0.302460431233726	-0.196199359717856	0.844454129189406	0.999870748271689
Rasgrp1	117.951784891782	-0.162846677269965	0.444869577817149	-0.366054874035235	0.714324129294489	0.999870748271689
Gm19792	136.997994700158	0.44440740975993	0.255126574366009	1.74190952418142	0.0815242771296907	0.999870748271689
Timm9	103.49926926054	0.211352484904166	0.276925789947746	0.763209829406091	0.445338267644253	0.999870748271689
Hspbap1	103.698874661637	-0.0966486068793639	0.359424616232089	-0.268898129161403	0.788008076680341	0.999870748271689
Slitrk6	94.9305249013347	-0.294431795569875	0.333917574211562	-0.881749923660295	0.377912057030936	0.999870748271689
Trim43c	117.811902382731	0.244918601150574	0.291557831437222	0.840034376518916	0.400889112310555	0.999870748271689
Slc35d2	115.864992700346	-0.156696915121626	0.3142563510507	-0.49862767959253	0.618041701605575	0.999870748271689
Gm26637	116.30799805251	-0.387198728979742	0.386253179058304	-1.00244800553809	0.316127266579601	0.999870748271689
Aplnr	82.3860044170194	-0.658971851722584	0.316666654584711	-2.08096382167799	0.0374372176391015	0.999870748271689
Efcab5	118.520355294338	-0.347928293497174	0.350041674697458	-0.993962486889281	0.32024113086414	0.999870748271689
Gm51543	105.068111621105	-0.0806507866114303	0.302041947644025	-0.267018496074864	0.78945492016027	0.999870748271689
Gm38396	105.347392758378	0.062395565736788	0.280675191306583	0.222305239897861	0.82407627330901	0.999870748271689
LOC118567995	120.966495077624	-0.19688890844618	0.293476490886777	-0.670884771217127	0.502293938513515	0.999870748271689
4930565N06Rik	92.2678995880901	0.13219577620455	0.348935866307753	0.378854078840827	0.704796226362268	0.999870748271689
Samd4	143.181946447212	0.263942790518269	0.475900925651559	0.554617098415816	0.5791565912524	0.999870748271689
Apbb1	140.332326388056	0.496145065440124	0.437819734190159	1.13321768457479	0.257122849433339	0.999870748271689
Sox10	172.019685188887	-0.112502502865921	0.610112958297693	-0.184396186535392	0.853702661230322	0.999870748271689
Nnat	181.534722686308	0.0707824250435262	0.47161593144891	0.150084889681455	0.880697641236519	0.999870748271689
Tspan18	156.357340055208	0.77489943108952	0.430125614708188	1.80156541389715	0.0716138068939523	0.999870748271689
Cdkn2c	142.42289805566	0.0675372021555845	0.303716713437401	0.222369066855798	0.824026590082488	0.999870748271689
Kank3	174.454066822914	-0.133134065466676	0.398561263490965	-0.334036640441586	0.738351910012334	0.999870748271689
Rfx2	102.913610062895	0.0606493776735695	0.306992132197105	0.197560039208528	0.843389302592986	0.999870748271689
Prim1	115.535351190949	0.503396812870477	0.288455468843421	1.74514567149264	0.080959515303875	0.999870748271689
Pcbd2	112.16500443044	-0.407323424268912	0.305571981687229	-1.33298682038798	0.18253612893878	0.999870748271689
Npr1	124.863004141506	-0.100317681859257	0.429499513839641	-0.233568790247134	0.815319759368195	0.999870748271689
Fancm	126.806237352573	0.0115401923006756	0.290149876487743	0.0397732111430455	0.968273933737243	0.999870748271689
Tpgs2	110.522199891849	-0.00376798037344295	0.284649736315065	-0.0132372522884488	0.989438509211765	0.999870748271689
Rfx3	110.959912951737	0.0478296624168936	0.305414736625745	0.15660561420618	0.875555677649182	0.999870748271689
LOC118567441	121.410088026924	-0.0976888030949623	0.411045684243091	-0.237659235553947	0.812145403141743	0.999870748271689
Atrip	131.378469044118	0.494249001060851	0.288218291924448	1.71484258601606	0.0863740913665179	0.999870748271689
LOC118568297	114.033321084324	0.122397548515883	0.331080318662197	0.369691406032401	0.711612435850546	0.999870748271689
Zfp1	126.299319380849	0.0651178299252705	0.348259038132606	0.186981019285064	0.851675514899932	0.999870748271689
Gm5296	160.408556862058	-0.364616673487146	0.387466064042111	-0.941028666313132	0.346690169029362	0.999870748271689
Gm41077	136.990253586576	-0.14748071930931	0.319919219160552	-0.460993621128141	0.644803181631551	0.999870748271689
Tango6	88.7955504136008	0.274848296241585	0.366828544468892	0.74925547748614	0.453703237125079	0.999870748271689
2700049A03Rik	96.9039145350703	0.203746906538163	0.377064895071293	0.540349709562965	0.588955882901577	0.999870748271689
Gm51982	105.540297999349	-0.265412818965908	0.343390772964149	-0.772917736475165	0.439571067235825	0.999870748271689
Zfp429	112.374451961753	-0.0978500935180492	0.294394051724477	-0.332377957179743	0.739603880957043	0.999870748271689
Hoxd8	126.945597309633	0.0102522345933274	0.305695172912422	0.0335374435116268	0.973246007011313	0.999870748271689
Gm41861	96.1579693758458	0.245973421632404	0.310470148773909	0.792261100153388	0.428208448551487	0.999870748271689
Ctbs	76.5881110261728	0.191198485223433	0.464520015593754	0.411604406279547	0.680629401456917	0.999870748271689
Cd200r2	103.450472979999	0.334905796968403	0.31145349501173	1.07529953053116	0.282240646338467	0.999870748271689
C2cd4c	73.7810029121104	-0.430194412836124	0.369558238672277	-1.16407745199159	0.244392625398081	0.999870748271689
Abo	62.8840225511684	0.271536868699089	0.545623598757186	0.497663351287576	0.618721343438339	0.999870748271689
Gm39000	96.9113660200694	-0.295933020721792	0.446716503637599	-0.662462699076524	0.507674732617882	0.999870748271689
Hoxa11	126.547116469384	0.396816967352149	0.430557894868032	0.921634400581077	0.35671930844948	0.999870748271689
Gem	131.44385359221	0.127929348811343	0.285088261445933	0.448735939398208	0.653622155470905	0.999870748271689
Smarcd3	133.123960323904	0.352398327067388	0.405446915897327	0.86916021123867	0.384759507051294	0.999870748271689
Sting1	166.719354160639	-0.55916103624794	0.507811055744826	-1.10112024919937	0.270844325152395	0.999870748271689
Paqr7	139.642832441885	0.372211843313651	0.337880200918757	1.10160892026683	0.270631728594626	0.999870748271689
Col7a1	150.51272049518	-0.316119241684186	0.434650088761067	-0.727295932655293	0.467044689218032	0.999870748271689
Psat1	108.323749735902	0.408682067714481	0.293403054215652	1.39290324978723	0.163649049588549	0.999870748271689
2810408B13Rik	140.593625980356	-0.147621023410016	0.323819368518296	-0.455874594794892	0.648480159270528	0.999870748271689
Zswim9	134.389005774601	-0.162514639358328	0.311378146365086	-0.521920504876351	0.601725680939899	0.999870748271689
Gas2l3	139.608754874094	-0.0773546936202114	0.313297913755915	-0.246904592159133	0.804982062309274	0.999870748271689
Marchf3	87.5900623552165	-0.661387234483375	0.487553347197036	-1.35654331630727	0.174926363028691	0.999870748271689
C1qtnf12	138.569846173027	-0.286023627794261	0.329628206227597	-0.867715876221986	0.385549892397583	0.999870748271689
Accs	130.839620291379	-0.406965050250832	0.341245204317023	-1.19258833560853	0.23303063629877	0.999870748271689
Bcl2l15	118.435806456422	-0.560842335270295	0.358607832904947	-1.5639433492769	0.11783087301745	0.999870748271689
Ticrr	113.343929549448	0.0841753708326264	0.336082396956741	0.25046051681029	0.802231234811102	0.999870748271689
Macroh2a2	91.0568373295801	0.300363001524367	0.372834436852466	0.805620328583605	0.420461800507219	0.999870748271689
Mterf4	133.157346119446	0.270039644717122	0.265036633294811	1.01887667889573	0.308261516611861	0.999870748271689
Zfp940	106.320010150862	-0.119000886195383	0.272122734041144	-0.437305933349145	0.661889492919703	0.999870748271689
LOC118567525	105.806275136311	-0.276299023981971	0.373145392279761	-0.740459428679799	0.459021270245789	0.999870748271689
Sms-ps	95.4284574183653	-0.105135036320177	0.282280374003869	-0.372448976274687	0.709558594692032	0.999870748271689
Gm39210	143.67254177988	-0.53307545350648	0.366079561997568	-1.45617376342365	0.145344590423188	0.999870748271689
Gm20045	114.023304949231	-0.273567651118862	0.29218316957959	-0.936288190426873	0.349124826900612	0.999870748271689
Lif	116.999376908486	-0.333116476922891	0.360594098029356	-0.923799027059426	0.355590961854863	0.999870748271689
Dusp12	89.145402110852	0.279276766280023	0.302934541225845	0.921904663462643	0.356578306427217	0.999870748271689
Gm38426	102.325019605684	-0.20801124955402	0.277371924575243	-0.749936208837865	0.453293125486311	0.999870748271689
Rimkla	88.8885930689176	-0.543795061404019	0.45983349173287	-1.18259124483243	0.236971184021517	0.999870748271689
Shq1	72.6552461279687	0.263899233560743	0.426135372597324	0.61928497498872	0.535728640789071	0.999870748271689
Tubb3	275.787334499231	0.551071530053466	0.648561838025803	0.849682324403956	0.395501728118922	0.999870748271689
Gdf10	245.380611777561	0.579834356869696	0.659433305695837	0.879291888749616	0.379243032716676	0.999870748271689
Bag2	126.454626083235	0.733221212876898	0.386488817556404	1.89713435310426	0.057810208269615	0.999870748271689
4933409K07Rik	232.128416266063	0.0354852987955908	0.445945853872858	0.0795731106981159	0.936576781937656	0.999870748271689
Kcnn3	139.840991278678	0.654582989395252	0.485124263304692	1.34930993749148	0.177237435034286	0.999870748271689
Brsk1	188.956944078786	-0.0894161963999185	0.415396305632417	-0.2152551555888	0.829568390705136	0.999870748271689
Sgce	114.442368896278	0.353811313931706	0.336830567790804	1.05041331685623	0.293528125658357	0.999870748271689
Themis2	134.676604872101	-0.840222920031151	0.486092566786687	-1.72852451866409	0.0838942291075009	0.999870748271689
Rad54l	139.121274428415	0.0272152750542446	0.365004477874595	0.0745614826774671	0.940563621149483	0.999870748271689
Ddah2	118.705630395204	-0.163521301208712	0.34648522203195	-0.471943075233475	0.636967420778636	0.999870748271689
Ccl5	325.631986798115	0.440503928053405	0.542811243009377	0.811523220505208	0.41706526353681	0.999870748271689
Spred3	145.053880015878	-0.21259473889972	0.415247617918277	-0.51197100170135	0.608671304702211	0.999870748271689
Ccdc114	133.751341265613	-0.3645747556358	0.349108413915196	-1.04430240321953	0.296345501356306	0.999870748271689
Cand2	113.024803407109	0.322863163204832	0.26041199334777	1.23981679589412	0.215043164384698	0.999870748271689
Zap70	174.618253079377	-0.418279020962683	0.503640006925205	-0.83051190376304	0.406249420407167	0.999870748271689
Nt5m	119.550515541305	0.0724684406800327	0.276316192217035	0.26226635543353	0.793116098855383	0.999870748271689
Gm41098	135.688097818989	0.0630988420533224	0.297977051082041	0.211757388108219	0.832296313937759	0.999870748271689
Gm28042	148.175813356248	0.61469890988193	0.301637980498448	2.03786973001927	0.0415629625339932	0.999870748271689
Snta1	105.739079329643	-0.117074988430297	0.325231221304629	-0.359974629620931	0.718866106158249	0.999870748271689
Greb1l	127.208360164065	0.376744255257344	0.441718517012595	0.85290573237753	0.393711582543603	0.999870748271689
Gm35339	121.143662525283	-0.385762772623753	0.328632640273175	-1.17384192970938	0.240458345753136	0.999870748271689
Pam16	104.135271197705	0.25893269979695	0.5437684092321	0.476181946947984	0.633944759796045	0.999870748271689
Fdxacb1	117.209071663869	0.267289997357389	0.265897627209601	1.00523648955578	0.314782988525503	0.999870748271689
Rdh5	102.597318201631	-0.0846828117620406	0.296002406744424	-0.286088254124089	0.774810527606248	0.999870748271689
Adgrl4	77.1510478263185	0.0807045748213772	0.473325142778494	0.170505573288646	0.864612551692045	0.999870748271689
Gtdc1	94.3788126099513	0.0198464687956974	0.295126826762585	0.0672472543868839	0.946384866675812	0.999870748271689
Aldh1l2	64.9683184493287	-0.125212174063327	0.390343140540993	-0.320774623808657	0.74838119124549	0.999870748271689
LOC118568348	106.133360451203	-0.561065875234594	0.296290404312093	-1.89363498469429	0.0582734765036366	0.999870748271689
2210408I21Rik	67.866254476417	-0.131463204779422	0.371019967714431	-0.354329190391736	0.723092194183775	0.999870748271689
Gm41949	95.9558187092433	-0.301953071198269	0.342131764349014	-0.882563686458067	0.377472055922013	0.999870748271689
Adamts17	98.332576130804	0.0389553709159109	0.282526071309022	0.137882393420968	0.890333365504793	0.999870748271689
Tsen2	73.1223689421587	0.127514972704849	0.395074877388329	0.322761532061456	0.746875848002425	0.999870748271689
Mettl22	87.7816984849753	-0.0505021257016629	0.304302473796789	-0.16596028639382	0.868188203560571	0.999870748271689
Med18	70.8181742700659	-0.0651458407465759	0.396353484551859	-0.164362982251143	0.869445403098726	0.999870748271689
Rbbp8nl	103.499683281187	-0.115807642144551	0.360424576785748	-0.321308949509823	0.747976274976458	0.999870748271689
Neurod1	80.3035161200997	-0.341729508917744	0.482124195540626	-0.708799749273211	0.478448753393816	0.999870748271689
Cadm3	180.433489179212	0.482247379867257	0.522228720863469	0.923440938043191	0.355777465972007	0.999870748271689
Chd5	183.75157122785	0.234019678151256	0.490339581817696	0.477260426914225	0.633176686662218	0.999870748271689
Cdh2	167.75655641441	0.89159415457765	0.50676204909968	1.75939409070128	0.0785105949369658	0.999870748271689
Lrp8	161.846700438816	0.16337334130934	0.474488534258902	0.344314624092046	0.730609687480093	0.999870748271689
Celsr3	165.137745190218	0.186568696551622	0.512225611110079	0.36423148804937	0.715685155475913	0.999870748271689
Tspan5	117.283684365542	0.103817795515467	0.278714987950579	0.372487307836764	0.709530060130988	0.999870748271689
Pim2	142.583058858805	-0.177197906561744	0.334191648667484	-0.530228410160103	0.595953575516895	0.999870748271689
Acpp	113.617643794352	0.627145300656808	0.352915215740512	1.77704239626191	0.07556126459147	0.999870748271689
Zfp90	146.401032333885	0.021150610063491	0.326094633759584	0.0648603438199613	0.948285195124079	0.999870748271689
Gtse1	92.0650577690185	-0.130401677544536	0.409456861952639	-0.318474764161161	0.750124834197585	0.999870748271689
Btc	71.6288566411187	0.552056676815581	0.446617437533252	1.23608401827006	0.216427334796008	0.999870748271689
Rpa3	118.671533211013	-0.143499989504679	0.343981722043438	-0.417173298197973	0.676551654524938	0.999870748271689
Mettl23	100.832402365768	0.0547894017393008	0.267729568614132	0.204644567362922	0.837849832497421	0.999870748271689
Nrap	97.9780145395328	-0.349093443934408	0.440944037519412	-0.791695576378079	0.428538202292294	0.999870748271689
Cyb561d2	111.704448510813	0.213002532797534	0.288919446998289	0.737238476019911	0.460977339030052	0.999870748271689
1110065P20Rik	96.8859067445107	-0.110165123438474	0.340722628356407	-0.323327875139651	0.746446945453297	0.999870748271689
Cep128	74.2888372661368	0.57395982698381	0.429535607099944	1.33623340532572	0.181472995555912	0.999870748271689
Runx2	141.50600695831	-0.564763726250712	0.429076557676906	-1.31623067293268	0.188096631607152	0.999870748271689
Sec61g	87.8961189538089	-0.369069871572421	0.284311592765224	-1.2981175617316	0.194246940459614	0.999870748271689
Pigbos1	75.78191553292	0.0156914662508514	0.381934072754818	0.0410842272795193	0.967228748794543	0.999870748271689
Foxo6	83.5509184961021	-0.189899855598823	0.33972660294511	-0.558978466662812	0.576176416199328	0.999870748271689
Pradc1	92.3794809614637	-0.139151022527079	0.271982832064583	-0.511616933579237	0.608919131830762	0.999870748271689
Gm10353	88.4228107603275	-0.274339767980419	0.302403822690637	-0.907196759417527	0.364302757102645	0.999870748271689
Gm10777	94.5475731720239	-0.126972393063917	0.270432233561002	-0.469516489924176	0.638700500893835	0.999870748271689
Gm21992	102.82319283399	-0.0793158179463409	0.275500930042267	-0.287896733902758	0.773425787092254	0.999870748271689
Dctd	92.9917455548093	0.492408228744165	0.338209901134852	1.45592493623606	0.145413371415033	0.999870748271689
Chl1	146.807372503093	0.894356795319245	0.552363975960196	1.61914395985826	0.105416292274952	0.999870748271689
Adamts1	148.776817979806	1.12633657915571	0.296324679716821	3.80102183939616	0.000144100599099804	0.330094708957247
Obsl1	189.38964789088	-0.158945046460009	0.436316930361934	-0.364288056225921	0.715642917799371	0.999870748271689
Tcp11l1	116.397405264942	0.199206092753741	0.366215080349995	0.543959283608304	0.586469491837248	0.999870748271689
Cp	124.408034056358	-0.322468059080564	0.492176625094051	-0.655187675804277	0.512346928154304	0.999870748271689
Dpy19l3	109.849704839925	0.209165391482247	0.325466998416705	0.642662366690851	0.520443205329319	0.999870748271689
Fbn2	125.803565907284	-0.128275133045872	0.383661553029369	-0.334344507634447	0.73811960865752	0.999870748271689
Adam8	176.48652712375	-1.0443883953664	0.530677593137355	-1.96802806237211	0.0490648089487932	0.999870748271689
Otulinl	126.683497734156	-0.508912053306622	0.428302507159138	-1.18820703778307	0.234751851652582	0.999870748271689
Ptges	105.598948403128	-0.214321843839721	0.34663603888277	-0.618290713598316	0.536383722229287	0.999870748271689
LOC115488789	133.77293627105	-0.0895788204255838	0.324540841991924	-0.276017095031179	0.78253493614849	0.999870748271689
Car11	98.1494838479297	-0.0834274642448705	0.585373871684636	-0.142519965923276	0.886669309817536	0.999870748271689
Adcy4	112.707815809392	-0.428005407007016	0.341949937082244	-1.25166101991145	0.21069340954938	0.999870748271689
Cyp4f17	113.043504835563	0.0510778649332568	0.404434579682876	0.126294504721401	0.899498806027428	0.999870748271689
Igkv6-23	145.380382718485	0.901819171594404	0.502763687260594	1.79372376017875	0.0728572709517249	0.999870748271689
Zfp750	105.812173657106	0.0575878975953238	0.311114617409506	0.185101870412998	0.853149134581317	0.999870748271689
Thap1	90.4937473519344	-0.472678105046195	0.283138240159687	-1.66942517118002	0.0950331486288806	0.999870748271689
1700066M21Rik	93.0088494274641	-0.347229440756558	0.348456074031578	-0.996479805156419	0.319017074496202	0.999870748271689
Gm38702	87.4115317608679	-0.135891474546512	0.296736926724137	-0.457952692462992	0.646986429253779	0.999870748271689
Immp2l	88.4525623958084	0.270433863474398	0.378942094789076	0.713654849100165	0.475440632218362	0.999870748271689
Gm40476	81.7661651723344	-0.216593505560368	0.292361339701581	-0.740841815068469	0.458789358113725	0.999870748271689
E230013L22Rik	96.4168235256584	-0.291785142716337	0.313574281507864	-0.930513629221276	0.352105210780656	0.999870748271689
Gm52791	76.3359416039156	-0.856726403946041	0.53169305428523	-1.61131765224536	0.107110505238607	0.999870748271689
Gm52702	78.4773850788585	-0.176695340310066	0.318972972807262	-0.553950821459826	0.579612502753595	0.999870748271689
Drd3	47.9339091816792	-0.40634805429188	0.530530652957952	-0.765927570869474	0.443719399769938	0.999870748271689
Ccn2	173.657448387274	0.109647851173521	0.414469046402359	0.264550156701151	0.791356021486348	0.999870748271689
Slfn2	325.71840833265	-1.67374813274156	1.16564841515073	-1.4358944866966	NA	NA
Kcna2	162.542035255638	0.515528832415714	0.495106068436423	1.04124927016909	0.297759874254723	0.999870748271689
Ogfrl1	170.397147580235	-0.215003763545766	0.41006905597058	-0.524311113982693	0.600062168010192	0.999870748271689
Gfra2	110.795461678265	0.439252012855595	0.510760786750439	0.859995567886492	0.389791485650985	0.999870748271689
Cd52	206.454221340784	-0.54896762947233	0.580581755827961	-0.945547502934283	0.34437943109805	0.999870748271689
Glp2r	145.872383644955	0.526082229389858	0.300477128682731	1.75082287193093	0.0799764255616108	0.999870748271689
Adamts9	99.3988294454983	0.0638510235319371	0.347110693033685	0.183950033270052	0.85405265358462	0.999870748271689
Pet100	128.791931824584	-0.737628320036513	0.39246662573663	-1.8794676328262	0.0601806690347249	0.999870748271689
Abca8b	112.138324229294	0.704300960659981	0.460626233869905	1.52900748779085	0.126262587673262	0.999870748271689
4930503L19Rik	153.635409774395	-0.230549523995749	0.384438828277624	-0.599704054423079	0.548703485704042	0.999870748271689
Atad5	142.087581166223	0.130019682199999	0.30501399185968	0.426274484679425	0.669907847959479	0.999870748271689
Scn3a	120.368457740644	0.212566310883619	0.482972302250496	0.440121120596623	0.659849385672869	0.999870748271689
Chaf1b	143.678565352031	0.256349314117053	0.3854707004361	0.665029310469081	0.506031746123432	0.999870748271689
Rftn2	95.6511731657628	0.087960819257923	0.308810830253027	0.284837222793811	0.775768853263085	0.999870748271689
Gm14154	125.887802053537	-0.38201303474485	0.328325921844907	-1.16351774053742	0.244619504576015	0.999870748271689
2810025M15Rik	104.864094381223	-0.0186653523178773	0.286877087843884	-0.065063935423225	0.948123094926383	0.999870748271689
Lrrc31	115.341133985253	0.482967652963873	0.439548276111714	1.09878181581384	0.271863245689571	0.999870748271689
